                    2          1
             1               0.0000000              -5.0000000              -5.0000000
             2               0.0000000              -5.0000000              -4.2857141
             3               0.0000000              -5.0000000              -3.5714285
             4               0.0000000              -5.0000000              -2.8571429
             5               0.0000000              -5.0000000              -2.1428571
             6               0.0000000              -5.0000000              -1.4285715
             7               0.0000000              -5.0000000              -0.7142859
             8               0.0000000              -5.0000000               0.0000000
             9              -0.5000000              -4.5000000              -5.0000000
            10              -0.5000000              -4.5000000              -4.2857141
            11              -0.5000000              -4.5000000              -3.5714285
            12              -0.5000000              -4.5000000              -2.8571429
            13              -0.5000000              -4.5000000              -2.1428571
            14              -0.5000000              -4.5000000              -1.4285715
            15              -0.5000000              -4.5000000              -0.7142859
            16              -0.5000000              -4.5000000               0.0000000
            17              -1.0000000              -4.0000000              -5.0000000
            18              -1.0000000              -4.0000000              -4.2857141
            19              -1.0000000              -4.0000000              -3.5714285
            20              -1.0000000              -4.0000000              -2.8571429
            21              -1.0000000              -4.0000000              -2.1428571
            22              -1.0000000              -4.0000000              -1.4285715
            23              -1.0000000              -4.0000000              -0.7142859
            24              -1.0000000              -4.0000000               0.0000000
            25              -1.5000000              -3.5000000              -5.0000000
            26              -1.5000000              -3.5000000              -4.2857141
            27              -1.5000000              -3.5000000              -3.5714285
            28              -1.5000000              -3.5000000              -2.8571429
            29              -1.5000000              -3.5000000              -2.1428571
            30              -1.5000000              -3.5000000              -1.4285715
            31              -1.5000000              -3.5000000              -0.7142859
            32              -1.5000000              -3.5000000               0.0000000
            33              -2.0000000              -3.0000000              -5.0000000
            34              -2.0000000              -3.0000000              -4.2857141
            35              -2.0000000              -3.0000000              -3.5714285
            36              -2.0000000              -3.0000000              -2.8571429
            37              -2.0000000              -3.0000000              -2.1428571
            38              -2.0000000              -3.0000000              -1.4285715
            39              -2.0000000              -3.0000000              -0.7142859
            40              -2.0000000              -3.0000000               0.0000000
            41              -2.5000000              -2.5000000              -5.0000000
            42              -2.5000000              -2.5000000              -4.2857141
            43              -2.5000000              -2.5000000              -3.5714285
            44              -2.5000000              -2.5000000              -2.8571429
            45              -2.5000000              -2.5000000              -2.1428571
            46              -2.5000000              -2.5000000              -1.4285715
            47              -2.5000000              -2.5000000              -0.7142859
            48              -2.5000000              -2.5000000               0.0000000
            49              -3.0000000              -2.0000000              -5.0000000
            50              -3.0000000              -2.0000000              -4.2857141
            51              -3.0000000              -2.0000000              -3.5714285
            52              -3.0000000              -2.0000000              -2.8571429
            53              -3.0000000              -2.0000000              -2.1428571
            54              -3.0000000              -2.0000000              -1.4285715
            55              -3.0000000              -2.0000000              -0.7142859
            56              -3.0000000              -2.0000000               0.0000000
            57              -3.5000000              -1.5000000              -5.0000000
            58              -3.5000000              -1.5000000              -4.2857141
            59              -3.5000000              -1.5000000              -3.5714285
            60              -3.5000000              -1.5000000              -2.8571429
            61              -3.5000000              -1.5000000              -2.1428571
            62              -3.5000000              -1.5000000              -1.4285715
            63              -3.5000000              -1.5000000              -0.7142859
            64              -3.5000000              -1.5000000               0.0000000
            65              -4.0000000              -1.0000000              -5.0000000
            66              -4.0000000              -1.0000000              -4.2857141
            67              -4.0000000              -1.0000000              -3.5714285
            68              -4.0000000              -1.0000000              -2.8571429
            69              -4.0000000              -1.0000000              -2.1428571
            70              -4.0000000              -1.0000000              -1.4285715
            71              -4.0000000              -1.0000000              -0.7142859
            72              -4.0000000              -1.0000000               0.0000000
            73              -4.5000000              -0.5000000              -5.0000000
            74              -4.5000000              -0.5000000              -4.2857141
            75              -4.5000000              -0.5000000              -3.5714285
            76              -4.5000000              -0.5000000              -2.8571429
            77              -4.5000000              -0.5000000              -2.1428571
            78              -4.5000000              -0.5000000              -1.4285715
            79              -4.5000000              -0.5000000              -0.7142859
            80              -4.5000000              -0.5000000               0.0000000
            81              -5.0000000               0.0000000              -5.0000000
            82              -5.0000000               0.0000000              -4.2857141
            83              -5.0000000               0.0000000              -3.5714285
            84              -5.0000000               0.0000000              -2.8571429
            85              -5.0000000               0.0000000              -2.1428571
            86              -5.0000000               0.0000000              -1.4285715
            87              -5.0000000               0.0000000              -0.7142859
            88              -5.0000000               0.0000000               0.0000000
            89               5.0000000               0.0000000              -5.0000000
            90               5.0000000               0.0000000              -4.2857141
            91               5.0000000               0.0000000              -3.5714285
            92               5.0000000               0.0000000              -2.8571429
            93               5.0000000               0.0000000              -2.1428571
            94               5.0000000               0.0000000              -1.4285715
            95               5.0000000               0.0000000              -0.7142859
            96               5.0000000               0.0000000               0.0000000
            97               4.5000000              -0.5000000              -5.0000000
            98               4.5000000              -0.5000000              -4.2857141
            99               4.5000000              -0.5000000              -3.5714285
           100               4.5000000              -0.5000000              -2.8571429
           101               4.5000000              -0.5000000              -2.1428571
           102               4.5000000              -0.5000000              -1.4285715
           103               4.5000000              -0.5000000              -0.7142859
           104               4.5000000              -0.5000000               0.0000000
           105               4.0000000              -1.0000000              -5.0000000
           106               4.0000000              -1.0000000              -4.2857141
           107               4.0000000              -1.0000000              -3.5714285
           108               4.0000000              -1.0000000              -2.8571429
           109               4.0000000              -1.0000000              -2.1428571
           110               4.0000000              -1.0000000              -1.4285715
           111               4.0000000              -1.0000000              -0.7142859
           112               4.0000000              -1.0000000               0.0000000
           113               3.5000000              -1.5000000              -5.0000000
           114               3.5000000              -1.5000000              -4.2857141
           115               3.5000000              -1.5000000              -3.5714285
           116               3.5000000              -1.5000000              -2.8571429
           117               3.5000000              -1.5000000              -2.1428571
           118               3.5000000              -1.5000000              -1.4285715
           119               3.5000000              -1.5000000              -0.7142859
           120               3.5000000              -1.5000000               0.0000000
           121               3.0000000              -2.0000000              -5.0000000
           122               3.0000000              -2.0000000              -4.2857141
           123               3.0000000              -2.0000000              -3.5714285
           124               3.0000000              -2.0000000              -2.8571429
           125               3.0000000              -2.0000000              -2.1428571
           126               3.0000000              -2.0000000              -1.4285715
           127               3.0000000              -2.0000000              -0.7142859
           128               3.0000000              -2.0000000               0.0000000
           129               2.5000000              -2.5000000              -5.0000000
           130               2.5000000              -2.5000000              -4.2857141
           131               2.5000000              -2.5000000              -3.5714285
           132               2.5000000              -2.5000000              -2.8571429
           133               2.5000000              -2.5000000              -2.1428571
           134               2.5000000              -2.5000000              -1.4285715
           135               2.5000000              -2.5000000              -0.7142859
           136               2.5000000              -2.5000000               0.0000000
           137               2.0000000              -3.0000000              -5.0000000
           138               2.0000000              -3.0000000              -4.2857141
           139               2.0000000              -3.0000000              -3.5714285
           140               2.0000000              -3.0000000              -2.8571429
           141               2.0000000              -3.0000000              -2.1428571
           142               2.0000000              -3.0000000              -1.4285715
           143               2.0000000              -3.0000000              -0.7142859
           144               2.0000000              -3.0000000               0.0000000
           145               1.5000000              -3.5000000              -5.0000000
           146               1.5000000              -3.5000000              -4.2857141
           147               1.5000000              -3.5000000              -3.5714285
           148               1.5000000              -3.5000000              -2.8571429
           149               1.5000000              -3.5000000              -2.1428571
           150               1.5000000              -3.5000000              -1.4285715
           151               1.5000000              -3.5000000              -0.7142859
           152               1.5000000              -3.5000000               0.0000000
           153               1.0000000              -4.0000000              -5.0000000
           154               1.0000000              -4.0000000              -4.2857141
           155               1.0000000              -4.0000000              -3.5714285
           156               1.0000000              -4.0000000              -2.8571429
           157               1.0000000              -4.0000000              -2.1428571
           158               1.0000000              -4.0000000              -1.4285715
           159               1.0000000              -4.0000000              -0.7142859
           160               1.0000000              -4.0000000               0.0000000
           161               0.5000000              -4.5000000              -5.0000000
           162               0.5000000              -4.5000000              -4.2857141
           163               0.5000000              -4.5000000              -3.5714285
           164               0.5000000              -4.5000000              -2.8571429
           165               0.5000000              -4.5000000              -2.1428571
           166               0.5000000              -4.5000000              -1.4285715
           167               0.5000000              -4.5000000              -0.7142859
           168               0.5000000              -4.5000000               0.0000000
           169               0.0000000              -5.0000000              -5.0000000
           170               0.0000000              -5.0000000              -4.2857141
           171               0.0000000              -5.0000000              -3.5714285
           172               0.0000000              -5.0000000              -2.8571429
           173               0.0000000              -5.0000000              -2.1428571
           174               0.0000000              -5.0000000              -1.4285715
           175               0.0000000              -5.0000000              -0.7142859
           176               0.0000000              -5.0000000               0.0000000
           177               5.0000000               0.0000000              -5.0000000
           178               4.5000000              -0.5000000              -5.0000000
           179               4.0000000              -1.0000000              -5.0000000
           180               3.5000000              -1.5000000              -5.0000000
           181               3.0000000              -2.0000000              -5.0000000
           182               2.5000000              -2.5000000              -5.0000000
           183               2.0000000              -3.0000000              -5.0000000
           184               1.5000000              -3.5000000              -5.0000000
           185               1.0000000              -4.0000000              -5.0000000
           186               0.5000000              -4.5000000              -5.0000000
           187               0.0000000              -5.0000000              -5.0000000
           188               4.2857141               0.0000000              -5.0000000
           189               3.8571427              -0.5000000              -5.0000000
           190               3.4285712              -1.0000000              -5.0000000
           191               3.0000000              -1.5000000              -5.0000000
           192               2.5714285              -2.0000000              -5.0000000
           193               2.1428571              -2.5000000              -5.0000000
           194               1.7142856              -3.0000000              -5.0000000
           195               1.2857141              -3.5000000              -5.0000000
           196               0.8571429              -4.0000000              -5.0000000
           197               0.4285715              -4.5000000              -5.0000000
           198               0.0000000              -5.0000000              -5.0000000
           199               3.5714285               0.0000000              -5.0000000
           200               3.2142856              -0.5000000              -5.0000000
           201               2.8571429              -1.0000000              -5.0000000
           202               2.5000000              -1.5000000              -5.0000000
           203               2.1428571              -2.0000000              -5.0000000
           204               1.7857141              -2.5000000              -5.0000000
           205               1.4285715              -3.0000000              -5.0000000
           206               1.0714285              -3.5000000              -5.0000000
           207               0.7142856              -4.0000000              -5.0000000
           208               0.3571429              -4.5000000              -5.0000000
           209              -0.0000002              -5.0000000              -5.0000000
           210               2.8571429               0.0000000              -5.0000000
           211               2.5714285              -0.5000000              -5.0000000
           212               2.2857144              -1.0000000              -5.0000000
           213               2.0000000              -1.5000000              -5.0000000
           214               1.7142857              -2.0000000              -5.0000000
           215               1.4285715              -2.5000000              -5.0000000
           216               1.1428573              -3.0000000              -5.0000000
           217               0.8571429              -3.5000000              -5.0000000
           218               0.5714285              -4.0000000              -5.0000000
           219               0.2857141              -4.5000000              -5.0000000
           220               0.0000000              -5.0000000              -5.0000000
           221               2.1428571               0.0000000              -5.0000000
           222               1.9285713              -0.5000000              -5.0000000
           223               1.7142856              -1.0000000              -5.0000000
           224               1.5000000              -1.5000000              -5.0000000
           225               1.2857143              -2.0000000              -5.0000000
           226               1.0714285              -2.5000000              -5.0000000
           227               0.8571428              -3.0000000              -5.0000000
           228               0.6428571              -3.5000000              -5.0000000
           229               0.4285715              -4.0000000              -5.0000000
           230               0.2142857              -4.5000000              -5.0000000
           231               0.0000000              -5.0000000              -5.0000000
           232               1.4285715               0.0000000              -5.0000000
           233               1.2857143              -0.5000000              -5.0000000
           234               1.1428572              -1.0000000              -5.0000000
           235               1.0000000              -1.5000000              -5.0000000
           236               0.8571429              -2.0000000              -5.0000000
           237               0.7142857              -2.5000000              -5.0000000
           238               0.5714287              -3.0000000              -5.0000000
           239               0.4285715              -3.5000000              -5.0000000
           240               0.2857143              -4.0000000              -5.0000000
           241               0.1428571              -4.5000000              -5.0000000
           242               0.0000000              -5.0000000              -5.0000000
           243               0.7142859               0.0000000              -5.0000000
           244               0.6428573              -0.5000000              -5.0000000
           245               0.5714287              -1.0000000              -5.0000000
           246               0.5000001              -1.5000000              -5.0000000
           247               0.4285715              -2.0000000              -5.0000000
           248               0.3571429              -2.5000000              -5.0000000
           249               0.2857143              -3.0000000              -5.0000000
           250               0.2142857              -3.5000000              -5.0000000
           251               0.1428572              -4.0000000              -5.0000000
           252               0.0714286              -4.5000000              -5.0000000
           253               0.0000000              -5.0000000              -5.0000000
           254               0.0000000               0.0000000              -5.0000000
           255               0.0000000              -0.5000000              -5.0000000
           256               0.0000000              -1.0000000              -5.0000000
           257               0.0000000              -1.5000000              -5.0000000
           258               0.0000000              -2.0000000              -5.0000000
           259               0.0000000              -2.5000000              -5.0000000
           260               0.0000000              -3.0000000              -5.0000000
           261               0.0000000              -3.5000000              -5.0000000
           262               0.0000000              -4.0000000              -5.0000000
           263               0.0000000              -4.5000000              -5.0000000
           264               0.0000000              -5.0000000              -5.0000000
           265              -0.7142859               0.0000000              -5.0000000
           266              -0.6428573              -0.5000000              -5.0000000
           267              -0.5714287              -1.0000000              -5.0000000
           268              -0.5000001              -1.5000000              -5.0000000
           269              -0.4285715              -2.0000000              -5.0000000
           270              -0.3571429              -2.5000000              -5.0000000
           271              -0.2857143              -3.0000000              -5.0000000
           272              -0.2142857              -3.5000000              -5.0000000
           273              -0.1428572              -4.0000000              -5.0000000
           274              -0.0714286              -4.5000000              -5.0000000
           275               0.0000000              -5.0000000              -5.0000000
           276              -1.4285712               0.0000000              -5.0000000
           277              -1.2857141              -0.5000000              -5.0000000
           278              -1.1428570              -1.0000000              -5.0000000
           279              -0.9999999              -1.5000000              -5.0000000
           280              -0.8571427              -2.0000000              -5.0000000
           281              -0.7142856              -2.5000000              -5.0000000
           282              -0.5714285              -3.0000000              -5.0000000
           283              -0.4285714              -3.5000000              -5.0000000
           284              -0.2857143              -4.0000000              -5.0000000
           285              -0.1428571              -4.5000000              -5.0000000
           286               0.0000000              -5.0000000              -5.0000000
           287              -2.1428571               0.0000000              -5.0000000
           288              -1.9285713              -0.5000000              -5.0000000
           289              -1.7142856              -1.0000000              -5.0000000
           290              -1.5000000              -1.5000000              -5.0000000
           291              -1.2857143              -2.0000000              -5.0000000
           292              -1.0714285              -2.5000000              -5.0000000
           293              -0.8571428              -3.0000000              -5.0000000
           294              -0.6428571              -3.5000000              -5.0000000
           295              -0.4285715              -4.0000000              -5.0000000
           296              -0.2142857              -4.5000000              -5.0000000
           297               0.0000000              -5.0000000              -5.0000000
           298              -2.8571429               0.0000000              -5.0000000
           299              -2.5714285              -0.5000000              -5.0000000
           300              -2.2857144              -1.0000000              -5.0000000
           301              -2.0000000              -1.5000000              -5.0000000
           302              -1.7142857              -2.0000000              -5.0000000
           303              -1.4285715              -2.5000000              -5.0000000
           304              -1.1428573              -3.0000000              -5.0000000
           305              -0.8571429              -3.5000000              -5.0000000
           306              -0.5714285              -4.0000000              -5.0000000
           307              -0.2857141              -4.5000000              -5.0000000
           308               0.0000000              -5.0000000              -5.0000000
           309              -3.5714283               0.0000000              -5.0000000
           310              -3.2142854              -0.5000000              -5.0000000
           311              -2.8571427              -1.0000000              -5.0000000
           312              -2.4999998              -1.5000000              -5.0000000
           313              -2.1428571              -2.0000000              -5.0000000
           314              -1.7857141              -2.5000000              -5.0000000
           315              -1.4285712              -3.0000000              -5.0000000
           316              -1.0714285              -3.5000000              -5.0000000
           317              -0.7142856              -4.0000000              -5.0000000
           318              -0.3571429              -4.5000000              -5.0000000
           319               0.0000000              -5.0000000              -5.0000000
           320              -4.2857141               0.0000000              -5.0000000
           321              -3.8571427              -0.5000000              -5.0000000
           322              -3.4285712              -1.0000000              -5.0000000
           323              -3.0000000              -1.5000000              -5.0000000
           324              -2.5714285              -2.0000000              -5.0000000
           325              -2.1428571              -2.5000000              -5.0000000
           326              -1.7142856              -3.0000000              -5.0000000
           327              -1.2857141              -3.5000000              -5.0000000
           328              -0.8571429              -4.0000000              -5.0000000
           329              -0.4285715              -4.5000000              -5.0000000
           330               0.0000000              -5.0000000              -5.0000000
           331              -5.0000000               0.0000000              -5.0000000
           332              -4.5000000              -0.5000000              -5.0000000
           333              -4.0000000              -1.0000000              -5.0000000
           334              -3.5000000              -1.5000000              -5.0000000
           335              -3.0000000              -2.0000000              -5.0000000
           336              -2.5000000              -2.5000000              -5.0000000
           337              -2.0000000              -3.0000000              -5.0000000
           338              -1.5000000              -3.5000000              -5.0000000
           339              -1.0000000              -4.0000000              -5.0000000
           340              -0.5000000              -4.5000000              -5.0000000
           341               0.0000000              -5.0000000              -5.0000000
             0          0.00          0.00          0.00
             1             2            10             9
             2             3            11            10
             3             4            12            11
             4             5            13            12
             5             6            14            13
             6             7            15            14
             7             8            16            15
             9            10            18            17
            10            11            19            18
            11            12            20            19
            12            13            21            20
            13            14            22            21
            14            15            23            22
            15            16            24            23
            17            18            26            25
